,url,sentence,title,body,arbitration
119,https://stackoverflow.com/questions/469287,I've been programming in Java for a while and just got thrown onto a project that's written entirely in C#.,C# vs Java Enum (for those new to C#),"I've been programming in Java for a while and just got thrown onto a project that's written entirely in C#. I'm trying to come up to speed in C#, and noticed enums used in several places in my new project, but at first glance, C#'s enums seem to be more simplistic than the Java 1.5+ implementation. Can anyone enumerate the differences between C# and Java enums, and how to overcome the differences? (I don't want to start a language flame war, I just want to know how to do some things in C# that I used to do in Java). For example, could someone post a C# counterpart to Sun's famous Planet enum example? -CODE- .",no
120,https://stackoverflow.com/questions/469287,"(I don't want to start a language flame war, I just want to know how to do some things in C# that I used to do in Java).",C# vs Java Enum (for those new to C#),"I've been programming in Java for a while and just got thrown onto a project that's written entirely in C#. I'm trying to come up to speed in C#, and noticed enums used in several places in my new project, but at first glance, C#'s enums seem to be more simplistic than the Java 1.5+ implementation. Can anyone enumerate the differences between C# and Java enums, and how to overcome the differences? (I don't want to start a language flame war, I just want to know how to do some things in C# that I used to do in Java). For example, could someone post a C# counterpart to Sun's famous Planet enum example? -CODE- .",no
121,https://stackoverflow.com/questions/469287,"Can anyone enumerate the differences between C# and Java enums, and how to overcome the differences?",C# vs Java Enum (for those new to C#),"I've been programming in Java for a while and just got thrown onto a project that's written entirely in C#. I'm trying to come up to speed in C#, and noticed enums used in several places in my new project, but at first glance, C#'s enums seem to be more simplistic than the Java 1.5+ implementation. Can anyone enumerate the differences between C# and Java enums, and how to overcome the differences? (I don't want to start a language flame war, I just want to know how to do some things in C# that I used to do in Java). For example, could someone post a C# counterpart to Sun's famous Planet enum example? -CODE- .",yes
122,https://stackoverflow.com/questions/5901452,"scala vs java, performance and memory?","scala vs java, performance and memory?","I am keen to look into Scala, and have one basic question I cant seem to find an answer to: in general, is there a difference in performance and usage of memory between Scala and Java?",no
123,https://stackoverflow.com/questions/5901452,"I am keen to look into Scala, and have one basic question I cant seem to find an answer to: in general, is there a difference in performance and usage of memory between Scala and Java?","scala vs java, performance and memory?","I am keen to look into Scala, and have one basic question I cant seem to find an answer to: in general, is there a difference in performance and usage of memory between Scala and Java?",no
124,https://stackoverflow.com/questions/28847151,(both the JDK and the JRE).,Unable to install Android Studio in Ubuntu,"I'm using Ubuntu Gnome 14.04, and I have Java 8 installed (both the JDK and the JRE). When I was installing Android Studio everything worked, but a message appeared saying: -CODE- . How can I install Android Studio correctly, or how do I fix this ?",no
125,https://stackoverflow.com/questions/23114015,Why does Iterable<T> not provide stream() and parallelStream() methods?,Why does Iterable<T> not provide stream() and parallelStream() methods?,"I am wondering why the Iterable interface does not provide the stream() and parallelStream() methods. Consider the following class: -CODE- . It is an implementation of a Hand as you can have cards in your hand while playing a Trading Card Game. Essentially it wraps a List<Card>, ensures a maximum capacity and offers some other useful features. It is better as implementing it directly as a List<Card>. Now, for convienience I thought it would be nice to implement Iterable<Card>, such that you can use enhanced for-loops if you want to loop over it. (My Hand class also provides a get(int index) method, hence the Iterable<Card> is justified in my opinion.) The Iterable interface provides the following (left out javadoc): -CODE- . Now can you obtain a stream with: -CODE- . So onto the real question: [1]Why does Iterable<T> not provide a default methods that implement stream() and parallelStream(), I see nothing that would make this impossible or unwanted?. A related question I found is the following though: Why does Stream<T> not implement Iterable<T>? Which is oddly enough suggesting it to do it somewhat the other way around.",no
126,https://stackoverflow.com/questions/23114015,"So onto the real question: [1]Why does Iterable<T> not provide a default methods that implement stream() and parallelStream(), I see nothing that would make this impossible or unwanted?.",Why does Iterable<T> not provide stream() and parallelStream() methods?,"I am wondering why the Iterable interface does not provide the stream() and parallelStream() methods. Consider the following class: -CODE- . It is an implementation of a Hand as you can have cards in your hand while playing a Trading Card Game. Essentially it wraps a List<Card>, ensures a maximum capacity and offers some other useful features. It is better as implementing it directly as a List<Card>. Now, for convienience I thought it would be nice to implement Iterable<Card>, such that you can use enhanced for-loops if you want to loop over it. (My Hand class also provides a get(int index) method, hence the Iterable<Card> is justified in my opinion.) The Iterable interface provides the following (left out javadoc): -CODE- . Now can you obtain a stream with: -CODE- . So onto the real question: [1]Why does Iterable<T> not provide a default methods that implement stream() and parallelStream(), I see nothing that would make this impossible or unwanted?. A related question I found is the following though: Why does Stream<T> not implement Iterable<T>? Which is oddly enough suggesting it to do it somewhat the other way around.",no
127,https://stackoverflow.com/questions/9210514,my servers domain name as a root.cer file..,Unable to find valid certification path to requested target - error even after cert imported,"I have a Java client trying to access a server with a self-signed certificate. When I try to Post to the server, I get the following error: -CODE- . Having done some research on the issue, I then did the following. [1]Saved my servers domain name as a root.cer file.. [2]In my Glassfish server's JRE, I ran this: keytool -import -alias example -keystore cacerts -file root.cer. [3]To check the cert was added to my cacert successfully, I did this: keytool -list -v -keystore cacerts I can see the cert is present.. [4]I then restarted Glassfish and retired the 'post'.. I am still getting thesame error. I have a feeling this is because my Glassfish is not actually reading the cacert file that I have amended but maybe some other one. Have any of you had this issue and can push me in the right direction?",no
128,https://stackoverflow.com/questions/23114015,I am wondering why the Iterable interface does not provide the stream() and parallelStream() methods.,Why does Iterable<T> not provide stream() and parallelStream() methods?,"I am wondering why the Iterable interface does not provide the stream() and parallelStream() methods. Consider the following class: -CODE- . It is an implementation of a Hand as you can have cards in your hand while playing a Trading Card Game. Essentially it wraps a List<Card>, ensures a maximum capacity and offers some other useful features. It is better as implementing it directly as a List<Card>. Now, for convienience I thought it would be nice to implement Iterable<Card>, such that you can use enhanced for-loops if you want to loop over it. (My Hand class also provides a get(int index) method, hence the Iterable<Card> is justified in my opinion.) The Iterable interface provides the following (left out javadoc): -CODE- . Now can you obtain a stream with: -CODE- . So onto the real question: [1]Why does Iterable<T> not provide a default methods that implement stream() and parallelStream(), I see nothing that would make this impossible or unwanted?. A related question I found is the following though: Why does Stream<T> not implement Iterable<T>? Which is oddly enough suggesting it to do it somewhat the other way around.",no
129,https://stackoverflow.com/questions/221442,and it's implementations,REST clients for Java?,With JSR 311 and it's implementations we have a powerful standard for exposing Java objects via Rest. However on the client side there seems to be something missing that is comparable to Apache Axis for SOAP - something that hides the web service and marshals the data transparently back to Java objects. How do you create Java RESTful clients? Using HTTPConnection and manual parsing of the result? Or specialized clients for e.g. Jersey or Apache CXR?,no
130,https://stackoverflow.com/questions/221442,Using HTTPConnection and manual parsing of the result?,REST clients for Java?,With JSR 311 and it's implementations we have a powerful standard for exposing Java objects via Rest. However on the client side there seems to be something missing that is comparable to Apache Axis for SOAP - something that hides the web service and marshals the data transparently back to Java objects. How do you create Java RESTful clients? Using HTTPConnection and manual parsing of the result? Or specialized clients for e.g. Jersey or Apache CXR?,no
131,https://stackoverflow.com/questions/2420193,What are the downsides?,How to avoid Dependency Injection constructor madness?,"I find that my constructors are starting to look like this: -CODE- . with ever increasing parameter list. Since ""Container"" is my dependency injection container, why can't I just do this: -CODE- . for every class? What are the downsides? If I do this, it feels like I'm using a glorified static. Please share your thoughts on IoC and Dependency Injection madness.",no
132,https://stackoverflow.com/questions/2420193,for every class?,How to avoid Dependency Injection constructor madness?,"I find that my constructors are starting to look like this: -CODE- . with ever increasing parameter list. Since ""Container"" is my dependency injection container, why can't I just do this: -CODE- . for every class? What are the downsides? If I do this, it feels like I'm using a glorified static. Please share your thoughts on IoC and Dependency Injection madness.",no
133,https://stackoverflow.com/questions/2420193,Please share your thoughts on IoC and Dependency Injection madness.,How to avoid Dependency Injection constructor madness?,"I find that my constructors are starting to look like this: -CODE- . with ever increasing parameter list. Since ""Container"" is my dependency injection container, why can't I just do this: -CODE- . for every class? What are the downsides? If I do this, it feels like I'm using a glorified static. Please share your thoughts on IoC and Dependency Injection madness.",no
134,https://stackoverflow.com/questions/12468764,Jackson enum Serializing and DeSerializer,Jackson enum Serializing and DeSerializer,"I'm using JAVA 1.6 and Jackson 1.9.9 I've got an enum: -CODE- . I've added a @JsonValue, this seems to do the job it serializes the object into: -CODE- . but when I try to deserialize I get a: -CODE- . What am I missing here?",no
135,https://stackoverflow.com/questions/12468764,I'm using JAVA 1.6 and Jackson 1.9.9,Jackson enum Serializing and DeSerializer,"I'm using JAVA 1.6 and Jackson 1.9.9 I've got an enum: -CODE- . I've added a @JsonValue, this seems to do the job it serializes the object into: -CODE- . but when I try to deserialize I get a: -CODE- . What am I missing here?",no
136,https://stackoverflow.com/questions/93091,Why can't strings be mutable in Java and .NET?,Why can't strings be mutable in Java and .NET?,Why is it that they decided to make string immutable in Java and .NET (and some other languages)? Why didn't they make it mutable?,no
137,https://stackoverflow.com/questions/93091,Why is it that they decided to make string immutable in Java and .NET,Why can't strings be mutable in Java and .NET?,Why is it that they decided to make string immutable in Java and .NET (and some other languages)? Why didn't they make it mutable?,no
138,https://stackoverflow.com/questions/4237469,"What convention is this, and where does it originate from?",Why do variable names often start with the letter 'm'?,"Looking at the Android tutorials such as the Notepad tutorial, I noticed that almost all variables are named starting with the letter 'm'. What convention is this, and where does it originate from?",no
139,https://stackoverflow.com/questions/4956844,Just as HashMap?,HashMap with multiple values under the same key,"Is it possible for us to implement a HashMap with one key and two values. Just as HashMap? Please do help me, also by telling (if there is no way) any other way to implement the storage of three values with one as the key?",no
140,https://stackoverflow.com/questions/9210514,[4]I then restarted Glassfish and retired the 'post'..,Unable to find valid certification path to requested target - error even after cert imported,"I have a Java client trying to access a server with a self-signed certificate. When I try to Post to the server, I get the following error: -CODE- . Having done some research on the issue, I then did the following. [1]Saved my servers domain name as a root.cer file.. [2]In my Glassfish server's JRE, I ran this: keytool -import -alias example -keystore cacerts -file root.cer. [3]To check the cert was added to my cacert successfully, I did this: keytool -list -v -keystore cacerts I can see the cert is present.. [4]I then restarted Glassfish and retired the 'post'.. I am still getting thesame error. I have a feeling this is because my Glassfish is not actually reading the cacert file that I have amended but maybe some other one. Have any of you had this issue and can push me in the right direction?",no
141,https://stackoverflow.com/questions/2000102,"On pressing the back button, I'd like my application to go into the stopped state, rather than the destroyed state.",Override back button to act like home button,"On pressing the back button, I'd like my application to go into the stopped state, rather than the destroyed state. In the Android docs it states: -CODE- . How do I replicate this functionality in my own application? I think there must be three possibilities... [1]Capture the back button press (as below) and then call whatever method(s) the home button calls. -CODE- . . [2]Capture the back button press and then spoof a home button press. . [3]Capture the back button press, then start an Activity of the home screen, effectively putting my application's Activity into the stopped state.. Edit: I know about services and am using one in the application to which this problem is related. This question is specifically about putting the Activity into the stopped state rather than the destroyed state on pressing the back button.",no
142,https://stackoverflow.com/questions/2000102,[2]Capture the back button press and then spoof a home button press.,Override back button to act like home button,"On pressing the back button, I'd like my application to go into the stopped state, rather than the destroyed state. In the Android docs it states: -CODE- . How do I replicate this functionality in my own application? I think there must be three possibilities... [1]Capture the back button press (as below) and then call whatever method(s) the home button calls. -CODE- . . [2]Capture the back button press and then spoof a home button press. . [3]Capture the back button press, then start an Activity of the home screen, effectively putting my application's Activity into the stopped state.. Edit: I know about services and am using one in the application to which this problem is related. This question is specifically about putting the Activity into the stopped state rather than the destroyed state on pressing the back button.",no
143,https://stackoverflow.com/questions/2000102,"[3]Capture the back button press, then start an Activity of the home screen, effectively putting my application's Activity into the stopped state..",Override back button to act like home button,"On pressing the back button, I'd like my application to go into the stopped state, rather than the destroyed state. In the Android docs it states: -CODE- . How do I replicate this functionality in my own application? I think there must be three possibilities... [1]Capture the back button press (as below) and then call whatever method(s) the home button calls. -CODE- . . [2]Capture the back button press and then spoof a home button press. . [3]Capture the back button press, then start an Activity of the home screen, effectively putting my application's Activity into the stopped state.. Edit: I know about services and am using one in the application to which this problem is related. This question is specifically about putting the Activity into the stopped state rather than the destroyed state on pressing the back button.",no
144,https://stackoverflow.com/questions/2000102,and then call whatever method(s) the home button calls.,Override back button to act like home button,"On pressing the back button, I'd like my application to go into the stopped state, rather than the destroyed state. In the Android docs it states: -CODE- . How do I replicate this functionality in my own application? I think there must be three possibilities... [1]Capture the back button press (as below) and then call whatever method(s) the home button calls. -CODE- . . [2]Capture the back button press and then spoof a home button press. . [3]Capture the back button press, then start an Activity of the home screen, effectively putting my application's Activity into the stopped state.. Edit: I know about services and am using one in the application to which this problem is related. This question is specifically about putting the Activity into the stopped state rather than the destroyed state on pressing the back button.",no
145,https://stackoverflow.com/questions/2000102,(as below),Override back button to act like home button,"On pressing the back button, I'd like my application to go into the stopped state, rather than the destroyed state. In the Android docs it states: -CODE- . How do I replicate this functionality in my own application? I think there must be three possibilities... [1]Capture the back button press (as below) and then call whatever method(s) the home button calls. -CODE- . . [2]Capture the back button press and then spoof a home button press. . [3]Capture the back button press, then start an Activity of the home screen, effectively putting my application's Activity into the stopped state.. Edit: I know about services and am using one in the application to which this problem is related. This question is specifically about putting the Activity into the stopped state rather than the destroyed state on pressing the back button.",no
146,https://stackoverflow.com/questions/6652687,Strip Leading and Trailing Spaces From Java String,Strip Leading and Trailing Spaces From Java String,"Is there a convenience method to strip any leading or trailing spaces from a Java String? Something like: -CODE- . Result: -CODE- . myString.replace("" "","""") would replace the space between keep and this. Thanks.",no
147,https://stackoverflow.com/questions/32714787,Android M Permissions: onRequestPermissionsResult() not being called,Android M Permissions: onRequestPermissionsResult() not being called,"I'm updating our app to use the new M Permissions system. It is all working besides the onRequestPermissionsResult(). I need to check a permission on a button press, and if it is successful, send a text message. When I grant permission to do it, the dialog closes, but it doesn't trigger the Send Text until I press the button again. I've debugged and set breakpoints in the onRequestPermissionsResult() method but it never goes into it. This method gets called first: -CODE- . And then my callback looks like this: -CODE- . Has anybody ran into a similar issue? Appreciate any help with this. Thanks.",no
148,https://stackoverflow.com/questions/32714787,but it never goes into it.,Android M Permissions: onRequestPermissionsResult() not being called,"I'm updating our app to use the new M Permissions system. It is all working besides the onRequestPermissionsResult(). I need to check a permission on a button press, and if it is successful, send a text message. When I grant permission to do it, the dialog closes, but it doesn't trigger the Send Text until I press the button again. I've debugged and set breakpoints in the onRequestPermissionsResult() method but it never goes into it. This method gets called first: -CODE- . And then my callback looks like this: -CODE- . Has anybody ran into a similar issue? Appreciate any help with this. Thanks.",no
149,https://stackoverflow.com/questions/32714787,Has anybody ran into a similar issue?,Android M Permissions: onRequestPermissionsResult() not being called,"I'm updating our app to use the new M Permissions system. It is all working besides the onRequestPermissionsResult(). I need to check a permission on a button press, and if it is successful, send a text message. When I grant permission to do it, the dialog closes, but it doesn't trigger the Send Text until I press the button again. I've debugged and set breakpoints in the onRequestPermissionsResult() method but it never goes into it. This method gets called first: -CODE- . And then my callback looks like this: -CODE- . Has anybody ran into a similar issue? Appreciate any help with this. Thanks.",no
150,https://stackoverflow.com/questions/32714787,I've debugged and set breakpoints in the onRequestPermissionsResult() method,Android M Permissions: onRequestPermissionsResult() not being called,"I'm updating our app to use the new M Permissions system. It is all working besides the onRequestPermissionsResult(). I need to check a permission on a button press, and if it is successful, send a text message. When I grant permission to do it, the dialog closes, but it doesn't trigger the Send Text until I press the button again. I've debugged and set breakpoints in the onRequestPermissionsResult() method but it never goes into it. This method gets called first: -CODE- . And then my callback looks like this: -CODE- . Has anybody ran into a similar issue? Appreciate any help with this. Thanks.",no
151,https://stackoverflow.com/questions/4507440,Must JDBC Resultsets and Statements be closed separately although the Connection is closed afterwards?,Must JDBC Resultsets and Statements be closed separately although the Connection is closed afterwards?,"It is said to be a good habit to close all JDBC resources after usage. But if I have the following code, is it necessary to close the Resultset and the Statement? -CODE- . The question is if the closing of the connection does the job or if it leaves some resources in use.",no
152,https://stackoverflow.com/questions/9324933,destroys file meta-data and password handling is broken..,What is a good Java library to zip/unzip files?,"I looked at the default Zip library that comes with the JDK and the Apache compression libs and I am unhappy with them for 3 reasons: [1]They are bloated and have bad API design. I have to write 50 lines of boiler plate byte array output, zip input, file out streams and close relevant streams and catch exceptions and move byte buffers on my own? Why can't I have a simple API that looks like this Zipper.unzip(InputStream zipFile, File targetDirectory, String password = null) and Zipper.zip(File targetDirectory, String password = null) that just works?. [2]It seems zipping unzipping destroys file meta-data and password handling is broken.. [3]Also, all the libraries I tried were 2-3x slow compared to the command line zip tools I get with UNIX?. For me (2) and (3) are minor points but I really want a good tested library with a one-line interface.",no
153,https://stackoverflow.com/questions/9324933,For me (2) and (3) are minor points,What is a good Java library to zip/unzip files?,"I looked at the default Zip library that comes with the JDK and the Apache compression libs and I am unhappy with them for 3 reasons: [1]They are bloated and have bad API design. I have to write 50 lines of boiler plate byte array output, zip input, file out streams and close relevant streams and catch exceptions and move byte buffers on my own? Why can't I have a simple API that looks like this Zipper.unzip(InputStream zipFile, File targetDirectory, String password = null) and Zipper.zip(File targetDirectory, String password = null) that just works?. [2]It seems zipping unzipping destroys file meta-data and password handling is broken.. [3]Also, all the libraries I tried were 2-3x slow compared to the command line zip tools I get with UNIX?. For me (2) and (3) are minor points but I really want a good tested library with a one-line interface.",no
154,https://stackoverflow.com/questions/9324933,"zipFile, File targetDirectory, String password = null) and Zipper.zip(File targetDirectory, String password",What is a good Java library to zip/unzip files?,"I looked at the default Zip library that comes with the JDK and the Apache compression libs and I am unhappy with them for 3 reasons: [1]They are bloated and have bad API design. I have to write 50 lines of boiler plate byte array output, zip input, file out streams and close relevant streams and catch exceptions and move byte buffers on my own? Why can't I have a simple API that looks like this Zipper.unzip(InputStream zipFile, File targetDirectory, String password = null) and Zipper.zip(File targetDirectory, String password = null) that just works?. [2]It seems zipping unzipping destroys file meta-data and password handling is broken.. [3]Also, all the libraries I tried were 2-3x slow compared to the command line zip tools I get with UNIX?. For me (2) and (3) are minor points but I really want a good tested library with a one-line interface.",no
155,https://stackoverflow.com/questions/9324933,and I am unhappy with them for 3 reasons: [1]They are bloated and have bad API design.,What is a good Java library to zip/unzip files?,"I looked at the default Zip library that comes with the JDK and the Apache compression libs and I am unhappy with them for 3 reasons: [1]They are bloated and have bad API design. I have to write 50 lines of boiler plate byte array output, zip input, file out streams and close relevant streams and catch exceptions and move byte buffers on my own? Why can't I have a simple API that looks like this Zipper.unzip(InputStream zipFile, File targetDirectory, String password = null) and Zipper.zip(File targetDirectory, String password = null) that just works?. [2]It seems zipping unzipping destroys file meta-data and password handling is broken.. [3]Also, all the libraries I tried were 2-3x slow compared to the command line zip tools I get with UNIX?. For me (2) and (3) are minor points but I really want a good tested library with a one-line interface.",no
156,https://stackoverflow.com/questions/9324933,= null),What is a good Java library to zip/unzip files?,"I looked at the default Zip library that comes with the JDK and the Apache compression libs and I am unhappy with them for 3 reasons: [1]They are bloated and have bad API design. I have to write 50 lines of boiler plate byte array output, zip input, file out streams and close relevant streams and catch exceptions and move byte buffers on my own? Why can't I have a simple API that looks like this Zipper.unzip(InputStream zipFile, File targetDirectory, String password = null) and Zipper.zip(File targetDirectory, String password = null) that just works?. [2]It seems zipping unzipping destroys file meta-data and password handling is broken.. [3]Also, all the libraries I tried were 2-3x slow compared to the command line zip tools I get with UNIX?. For me (2) and (3) are minor points but I really want a good tested library with a one-line interface.",no
157,https://stackoverflow.com/questions/9324933,I looked at the default Zip library that comes with the JDK and the Apache compression libs,What is a good Java library to zip/unzip files?,"I looked at the default Zip library that comes with the JDK and the Apache compression libs and I am unhappy with them for 3 reasons: [1]They are bloated and have bad API design. I have to write 50 lines of boiler plate byte array output, zip input, file out streams and close relevant streams and catch exceptions and move byte buffers on my own? Why can't I have a simple API that looks like this Zipper.unzip(InputStream zipFile, File targetDirectory, String password = null) and Zipper.zip(File targetDirectory, String password = null) that just works?. [2]It seems zipping unzipping destroys file meta-data and password handling is broken.. [3]Also, all the libraries I tried were 2-3x slow compared to the command line zip tools I get with UNIX?. For me (2) and (3) are minor points but I really want a good tested library with a one-line interface.",no
158,https://stackoverflow.com/questions/16706716,"However, the code inside cases text1 and text4 is the same.",Using two values for one switch case statement,"In my code, the program does something depending on the text entered by the user. My code looks like: -CODE- . However, the code inside cases text1 and text4 is the same. I was therefore wondering if it would be possible for me to implement something like: -CODE- . I know that the || operator won't work in the case statement but is there something similar I can use.",no
159,https://stackoverflow.com/questions/7105745,Default jackon behaviour seems to use both properties (getters and setters) and fields to serialize and deserialize to json.,how to specify jackson to only use fields - preferably globally,Default jackon behaviour seems to use both properties (getters and setters) and fields to serialize and deserialize to json. I would like to use the fields as the canonical source of serialization config and thus don't want jackson to look at properties at all. I can do this on an individual class basis with the annotation: -CODE- . But I don't want to have to put this on every single class... Is it possible to configure this globally? Like add some to the Object Mapper?,no
160,https://stackoverflow.com/questions/3976344,What is the difference between the following ways of handling InterruptedException?,Handling InterruptedException in Java,What is the difference between the following ways of handling InterruptedException? What is the best way to do it? -CODE- . OR: -CODE- . EDIT: I'd like to also know in which scenarios are these two used.,no
161,https://stackoverflow.com/questions/3976344,OR: -CODE- .,Handling InterruptedException in Java,What is the difference between the following ways of handling InterruptedException? What is the best way to do it? -CODE- . OR: -CODE- . EDIT: I'd like to also know in which scenarios are these two used.,no
162,https://stackoverflow.com/questions/3001836,How does Java handle integer underflows and overflows and how would you check for it?,How does Java handle integer underflows and overflows and how would you check for it?,"How does Java handle integer underflows and overflows? Leading on from that, how would you check/test that this is occurring?",no
163,https://stackoverflow.com/questions/3001836,How does Java handle integer underflows and overflows?,How does Java handle integer underflows and overflows and how would you check for it?,"How does Java handle integer underflows and overflows? Leading on from that, how would you check/test that this is occurring?",no
164,https://stackoverflow.com/questions/1830698,Someone explain to me what InputStream and OutputStream are?,What is InputStream & Output Stream? Why and when do we use them?,"Someone explain to me what InputStream and OutputStream are? I am confused about the use cases for both InputStream and OutputStream. If you could also include a snippet of code to go along with your explanation, that would be great. Thanks!",no
165,https://stackoverflow.com/questions/11552248,"However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above.",When to use @QueryParam vs @PathParam,"I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam. This is a ""best practices"" or convention question. When would you use @PathParam vs @QueryParam. What I can think of that the decision might be using the two to differentiate the information pattern. Let me illustrate below my LTPO - less than perfect observation. PathParam use could be reserved for information category, which would fall nicely into a branch of an information tree. PathParam could be used to drill down to entity class hierarchy. Whereas, QueryParam could be reserved for specifying attributes to locate the instance of a class. For example, [1]/Vehicle/Car?registration=123. [2]/House/Colonial?region=newengland. /category?instance: -CODE- . vs /category/instance: -CODE- . vs ?category+instance: -CODE- . I don't think there is a standard convention of doing it. Is there? However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above. I would also love to hear the reason behind the practice.",yes
166,https://stackoverflow.com/questions/11552248,When would you use @PathParam vs @QueryParam.,When to use @QueryParam vs @PathParam,"I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam. This is a ""best practices"" or convention question. When would you use @PathParam vs @QueryParam. What I can think of that the decision might be using the two to differentiate the information pattern. Let me illustrate below my LTPO - less than perfect observation. PathParam use could be reserved for information category, which would fall nicely into a branch of an information tree. PathParam could be used to drill down to entity class hierarchy. Whereas, QueryParam could be reserved for specifying attributes to locate the instance of a class. For example, [1]/Vehicle/Car?registration=123. [2]/House/Colonial?region=newengland. /category?instance: -CODE- . vs /category/instance: -CODE- . vs ?category+instance: -CODE- . I don't think there is a standard convention of doing it. Is there? However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above. I would also love to hear the reason behind the practice.",no
167,https://stackoverflow.com/questions/11552248,I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam.,When to use @QueryParam vs @PathParam,"I am not asking the question that is already asked here: What is the difference between @PathParam and @QueryParam. This is a ""best practices"" or convention question. When would you use @PathParam vs @QueryParam. What I can think of that the decision might be using the two to differentiate the information pattern. Let me illustrate below my LTPO - less than perfect observation. PathParam use could be reserved for information category, which would fall nicely into a branch of an information tree. PathParam could be used to drill down to entity class hierarchy. Whereas, QueryParam could be reserved for specifying attributes to locate the instance of a class. For example, [1]/Vehicle/Car?registration=123. [2]/House/Colonial?region=newengland. /category?instance: -CODE- . vs /category/instance: -CODE- . vs ?category+instance: -CODE- . I don't think there is a standard convention of doing it. Is there? However, I would like to hear of how people use PathParam vs QueryParam to differentiate their information like I exemplified above. I would also love to hear the reason behind the practice.",no
168,https://stackoverflow.com/questions/1958636,What is Double Brace initialization in Java?,What is Double Brace initialization in Java?,What is Double Brace initialization syntax ({{ ... }}) in Java?,no
169,https://stackoverflow.com/questions/1958636,What is Double Brace initialization syntax ({{ ... }}) in Java?,What is Double Brace initialization in Java?,What is Double Brace initialization syntax ({{ ... }}) in Java?,no
170,https://stackoverflow.com/questions/2707322,What is null in Java?,What is null in Java?,What is null? Is null an instance of anything? What set does null belong to? How is it represented in the memory?,no
171,https://stackoverflow.com/questions/2707322,What set does null belong to?,What is null in Java?,What is null? Is null an instance of anything? What set does null belong to? How is it represented in the memory?,no
172,https://stackoverflow.com/questions/2707322,Is null an instance of anything?,What is null in Java?,What is null? Is null an instance of anything? What set does null belong to? How is it represented in the memory?,no
173,https://stackoverflow.com/questions/2707322,What is null?,What is null in Java?,What is null? Is null an instance of anything? What set does null belong to? How is it represented in the memory?,no
174,https://stackoverflow.com/questions/9929585,"Therefore, at some point I have felt prompted to believe that if a language provides a lot of automatic conversions or coercion between types (as perl) may end up being considered weakly typed, whereas other languages that provide only a few conversions may end up being considered strongly typed.",Seeking clarification on apparent contradictions regarding weakly typed languages,"I think I understand strong typing, but every time I look for examples for what is weak typing I end up finding examples of programming languages that simply coerce/convert types automatically. For instance, in this article named Typing: Strong vs. Weak, Static vs. Dynamic says that Python is strongly typed because you get an exception if you try to: Python: -CODE- . However, such thing is possible in Java and in C#, and we do not consider them weakly typed just for that. Java: -CODE- . C# -CODE- . In this another article named Weakly Type Languages the author says that Perl is weakly typed simply because I can concatenate a string to a number and viceversa without any explicit conversion. Perl: -CODE- . So the same example makes Perl weakly typed, but not Java and C#?. Gee, this is confusing . The authors seem to imply that a language that prevents the application of certain operations on values of different types is strongly typed and the contrary means weakly typed. Therefore, at some point I have felt prompted to believe that if a language provides a lot of automatic conversions or coercion between types (as perl) may end up being considered weakly typed, whereas other languages that provide only a few conversions may end up being considered strongly typed. I am inclined to believe, though, that I must be wrong in this interepretation, I just do not know why or how to explain it. So, my questions are: [1]What does it really mean for a language to be truly weakly typed? . [2]Could you mention any good examples of weakly typing that are not related to automatic conversion/automatic coercion done by the language?. [3]Can a language be weakly typed and strongly typed at the same time?.",no
175,https://stackoverflow.com/questions/49365930,If you print X in scale(long) and redefine X = scale(10),Is final ill-defined?,"First, a puzzle: What does the following code print? -CODE- . Answer: -CODE- . Spoilers below. If you print X in scale(long) and redefine X = scale(10) + 3, the prints will be X = 0 then X = 3. This means that X is temporarily set to 0 and later set to 3. This is a violation of final! -CODE- . Source: https://docs.oracle.com/javase/tutorial/java/javaOO/classvars.html [emphasis added] My question: Is this a bug? Is final ill-defined? Here is the code that I am interested in. X is assigned two different values: 0 and 3. I believe this to be a violation of final. -CODE- . This question has been flagged as a possible duplicate of Java static final field initialization order. I believe that this question is not a duplicate since the other question addresses the order of initialization while my question addresses a cyclic initialization combined with the final tag. From the other question alone, I would not be able to understand why the code in my question does not make an error. This is especially clear by looking at the output that ernesto gets: when a is tagged with final, he gets the following output: -CODE- . which does not involve the main part of my question: How does a final variable change its variable?",no
